,s1,s2,rgn_id,id,year,area_km2,category
972,Macronectes,giganteus,21,2044,2019,139,0.4
973,Macronectes,giganteus,31,1332,2019,32,0.4
974,Macronectes,giganteus,8,1722,2018,120,0.4
975,Macronectes,giganteus,13,1381,2018,224.2,0.4
976,Macronectes,giganteus,32,4266,2018,15.5,0.4
977,Macronectes,giganteus,23,1681,2019,151.7,0.4
978,Macronectes,giganteus,18,1329,2019,90.6,0.4
979,Macronectes,giganteus,18,1326,2018,125.6,0.4
980,Macronectes,giganteus,4,1594,2019,82.4,0.4
981,Macronectes,giganteus,14,2160,2018,119.1,0.4
982,Macronectes,giganteus,1,1142,2019,207.9,0.4
983,Macronectes,giganteus,13,1610,2018,70.8,0.4
984,Macronectes,giganteus,35,1774,2018,18.3,0.4
985,Macronectes,giganteus,2,159,2018,208.5,0.4
986,Macronectes,giganteus,2,1169,2018,78.7,0.4
987,Macronectes,giganteus,3,4398,2021,35.6,0.4
988,Macronectes,giganteus,3,3492,2019,10.7,0.4
989,Macronectes,giganteus,4,1819,2019,52.8,0.4
990,Macronectes,giganteus,2,1845,2019,58.2,0.4
991,Macronectes,giganteus,3,4744,2019,213.7,0.4
992,Macronectes,giganteus,18,60,2019,94.9,0.4
993,Macronectes,giganteus,36,501,2018,224.5,0.4
994,Macronectes,giganteus,23,2918,2019,224,0.4
995,Macronectes,giganteus,2,1730,2018,63.2,0.4
996,Macronectes,giganteus,2,273,2018,115.5,0.4
997,Macronectes,giganteus,2,1166,2018,50.4,0.4
998,Macronectes,giganteus,3,4969,2019,144.1,0.4
999,Macronectes,giganteus,34,2922,2019,9.3,0.4
1000,Macronectes,giganteus,3,2701,2019,118.5,0.4
1001,Macronectes,giganteus,34,3262,2019,204.4,0.4
1002,Macronectes,giganteus,3,3493,2021,53.4,0.4
1003,Megaptera,novaeangliae,3,4510,2021,58.4,0.4
1004,Megaptera,novaeangliae,8,1501,2019,190.2,0.4
1005,Megaptera,novaeangliae,23,2016,2019,83.6,0.4
1006,Megaptera,novaeangliae,25,1715,2017,56.6,0.4
1007,Megaptera,novaeangliae,27,702,2015,97.9,0.4
1008,Megaptera,novaeangliae,13,1383,2014,133.2,0.4
1009,Megaptera,novaeangliae,27,1604,2006,200.9,0.4
1010,Mirounga,leonina,14,2158,2012,27.1,0.4
1011,Mirounga,leonina,34,3489,2010,156.4,0.4
1012,Mirounga,leonina,19,3141,2015,25.2,0.4
1013,Mirounga,leonina,34,3262,NA,204.4,0.4
1014,Mirounga,leonina,23,2807,2019,189.7,0.4
1015,Mirounga,leonina,18,2001,2014,77.2,0.4
1016,Mirounga,leonina,34,3828,2010,2.5,0.4
1017,Mirounga,leonina,8,2066,2016,42.6,0.4
1018,Mirounga,leonina,2,1958,2015,4.2,0.4
1019,Mirounga,leonina,18,1778,NA,68,0.4
1020,Mirounga,leonina,2,1957,2015,50,0.4
1021,Orcinus,orca,2,1392,2012,165.9,0.5
1022,Orcinus,orca,14,2276,NA,28.7,0.5
1023,Orcinus,orca,8,1499,2012,184,0.5
1024,Orcinus,orca,14,2161,2007,69.3,0.5
1025,Orcinus,orca,2,385,2009,84.5,0.5
1026,Orcinus,orca,21,1930,2014,79.4,0.5
1027,Orcinus,orca,23,2129,2019,90.1,0.5
1028,Orcinus,orca,13,1382,2007,142.1,0.5
1029,Orcinus,orca,13,1496,2008,117.7,0.5
1030,Orcinus,orca,6,2276,2011,21.1,0.5
1031,Orcinus,orca,6,2161,2008,60.8,0.5
1032,Orcinus,orca,27,1604,2014,200.9,0.5
1033,Orcinus,orca,2,1279,2009,65,0.5
1034,Orcinus,orca,13,1270,2009,89.3,0.5
1035,Orcinus,orca,6,1940,2006,222.6,0.5
1036,Otaria,flavescens,13,1383,2002,133.2,0
1037,Otaria,flavescens,8,1276,2002,59.9,0
1038,Otaria,flavescens,36,392,2007,221.9,0
1039,Otaria,flavescens,2,1958,2002,4.2,0
1040,Otaria,flavescens,36,391,2007,178.6,0
1041,Otaria,flavescens,2,498,2007,199.8,0
1042,Otaria,flavescens,2,837,2007,133.6,0
1043,Otaria,flavescens,36,952,2007,114.2,0
1044,Otaria,flavescens,6,1945,2002,33.3,0
1045,Otaria,flavescens,27,590,2002,128.8,0
1046,Otaria,flavescens,8,1833,2007,81,0
1047,Otaria,flavescens,8,1047,2002,63.1,0
1048,Otaria,flavescens,2,604,2007,170.2,0
1049,Otaria,flavescens,13,1493,1998,224.4,0
1050,Otaria,flavescens,2,829,2002,58.3,0
1051,Otaria,flavescens,2,941,2002,66,0
1052,Otaria,flavescens,2,943,2002,64.2,0
1053,Otaria,flavescens,36,280,1998,224.4,0
1054,Otaria,flavescens,8,937,2007,136.7,0
1055,Otaria,flavescens,8,935,2007,150.1,0
1056,Otaria,flavescens,8,1389,2007,144.4,0
1057,Otaria,flavescens,2,1392,2002,165.9,0
1058,Otaria,flavescens,2,830,2002,96.5,0
1059,Otaria,flavescens,2,826,2007,188.6,0
1060,Otaria,flavescens,2,1167,2007,92.8,0
1061,Otaria,flavescens,2,1503,2002,198,0
1062,Otaria,flavescens,2,1279,2002,65,0
1063,Otaria,flavescens,2,1054,2002,90.8,0
1064,Otaria,flavescens,8,933,1998,179.2,0
1065,Otaria,flavescens,13,1156,2007,109.7,0
1066,Otaria,flavescens,8,1501,2007,190.2,0
1067,Otaria,flavescens,27,1604,2014,200.9,0
1068,Otaria,flavescens,2,1166,2002,50.4,0
1069,Otaria,flavescens,8,1610,2002,145.8,0
1070,Otaria,flavescens,36,842,2007,113.2,0
1071,Otaria,flavescens,8,824,2007,218.9,0
1072,Otaria,flavescens,27,701,1998,224.1,0
1073,Otaria,flavescens,8,936,2002,80.1,0
1074,Otaria,flavescens,2,717,2002,199.5,0
1075,Otaria,flavescens,27,702,1998,97.9,0
1076,Otaria,flavescens,36,730,2007,218.9,0
1077,Otaria,flavescens,8,819,2007,223.5,0
1078,Otaria,flavescens,36,282,2007,163,0
1079,Otaria,flavescens,2,606,2007,134.9,0
1080,Otaria,flavescens,8,485,2007,136.4,0
1081,Otaria,flavescens,8,1612,2007,218.7,0
1082,Otaria,flavescens,36,953,1998,206.3,0
1083,Otaria,flavescens,8,1497,1998,189.7,0
1084,Otaria,flavescens,2,602,2007,222.6,0
1085,Otaria,flavescens,36,168,2007,224.4,0
1086,Otaria,flavescens,8,1273,2007,124.8,0
1087,Otaria,flavescens,8,2064,1998,81.4,0
1088,Otaria,flavescens,2,603,1998,213.1,0
1089,Otaria,flavescens,36,283,2007,149.6,0
1090,Otaria,flavescens,36,281,2007,129.3,0
1091,Otaria,flavescens,13,1609,2007,135.8,0
1092,Otaria,flavescens,8,1611,2007,220.2,0
1093,Otaria,flavescens,2,1391,1998,89.5,0
1094,Otaria,flavescens,8,1500,2002,180.4,0
1095,Otaria,flavescens,13,1382,2002,142.1,0
1096,Otaria,flavescens,8,1950,1998,89.3,0
1097,Otaria,flavescens,2,1395,1998,135.4,0
1098,Otaria,flavescens,8,1837,2007,109.1,0
1099,Otaria,flavescens,8,932,2007,207.3,0
1100,Otaria,flavescens,2,1281,1998,118.2,0
1101,Pelecanus,thagus,4,2046,2020,21.8,0.2
1102,Pelecanus,thagus,8,2065,2020,70.8,0.2
1103,Pelecanus,thagus,6,1938,2020,199.2,0.2
1104,Pelecanus,thagus,6,2277,2021,3.8,0.2
1105,Pelecanus,thagus,6,2161,2021,60.8,0.2
1106,Pelecanus,thagus,21,1931,2021,139.9,0.2
1107,Pelecanus,thagus,27,1604,2020,200.9,0.2
1108,Pelecanus,thagus,8,1833,2021,81,0.2
1109,Pelecanus,thagus,8,1946,2020,48.5,0.2
1110,Pelecanus,thagus,14,2161,2019,69.3,0.2
1111,Pelecanus,thagus,27,1716,2021,43.8,0.2
1112,Pelecanus,thagus,1,1255,2021,26.7,0.2
1113,Pelecanus,thagus,13,1493,2021,224.4,0.2
1114,Pelecanus,thagus,5,1372,2021,19.1,0.2
1115,Pelecanus,thagus,1,1254,2021,78.4,0.2
1116,Pelecanus,thagus,8,1272,2020,73.3,0.2
1117,Pelecanus,thagus,27,1489,2021,64.5,0.2
1118,Pelecanus,thagus,28,1708,2020,224.4,0.2
1119,Pelecanus,thagus,13,1383,2020,133.2,0.2
1120,Pelecanus,thagus,8,1950,2021,89.3,0.2
1121,Pelecanus,thagus,8,1835,2019,18.8,0.2
1122,Pelecanus,thagus,8,1837,2019,109.1,0.2
1123,Pelecanus,thagus,8,1723,2019,144.4,0.2
1124,Pelecanus,thagus,27,1492,2019,194.2,0.2
1125,Pelecanus,thagus,18,2001,2021,77.2,0.2
1126,Pelecanus,thagus,6,2048,2019,56.9,0.2
1127,Pelecanus,thagus,27,1490,2019,176.1,0.2
1128,Pelecanus,thagus,10,1598,2019,18,0.2
1129,Pelecanus,thagus,17,1479,2021,52.5,0.2
1130,Pelecanus,thagus,8,1501,2020,190.2,0.2
1131,Pelecanus,thagus,6,1940,2019,222.6,0.2
1132,Pelecanus,thagus,6,1945,2021,33.3,0.2
1133,Pelecanus,thagus,29,1599,2018,124.4,0.2
1134,Pelecanus,thagus,9,2382,2018,25.5,0.2
1135,Pelecanus,thagus,11,1484,2020,32,0.2
1136,Pelecanus,thagus,9,2383,2020,37.4,0.2
1137,Pelecanus,thagus,9,2271,2020,55.6,0.2
1138,Pelecanus,thagus,14,2274,2019,44.2,0.2
1139,Pelecanus,thagus,33,1359,2019,197.1,0.2
1140,Pelecanus,thagus,14,1933,2019,81,0.2
1141,Pelecanus,thagus,4,1820,2019,154.9,0.2
1142,Pelecanus,thagus,1,1480,2019,55.6,0.2
1143,Pelecanus,thagus,8,1722,2019,120,0.2
1144,Pelecanus,thagus,1,1142,2018,207.9,0.2
1145,Pelecanus,thagus,14,2158,2021,27.1,0.2
1146,Pelecanus,thagus,33,1246,2021,114,0.2
1147,Pelecanus,thagus,14,2045,2021,40.9,0.2
1148,Pelecanus,thagus,4,1706,2021,107.4,0.2
1149,Pelecanus,thagus,6,2050,2021,150.6,0.2
1150,Pelecanus,thagus,21,2045,2021,126.1,0.2
1151,Pelecanus,thagus,1,1368,2021,115,0.2
1152,Pelecanus,thagus,14,2273,2021,33.8,0.2
1153,Pelecanus,thagus,25,1601,2021,196.7,0.2
1154,Pelecanus,thagus,25,1487,2021,35.8,0.2
1155,Pelecanus,thagus,10,1485,2018,34.8,0.2
1156,Pelecanus,thagus,10,1484,2018,27.8,0.2
1157,Pelecanus,thagus,1,1594,2021,96,0.2
1158,Pelecanus,thagus,8,1385,2014,100.5,0.2
1159,Pelecanus,thagus,6,1937,2019,224.3,0.2
1160,Pelecanus,thagus,2,1053,2019,138.5,0.2
1161,Pelecanus,thagus,2,1504,2013,143,0.2
1162,Pelecanus,thagus,29,1710,2013,56.1,0.2
1163,Pelecanus,thagus,8,1834,2013,120,0.2
1164,Pelecanus,thagus,13,1269,2013,132.1,0.2
1165,Pelecanus,thagus,25,1714,2011,222.4,0.2
1166,Pelecanus,thagus,2,1730,2010,63.2,0.2
1167,Pelecanus,thagus,17,1367,2008,189,0.2
1168,Pelecanus,thagus,25,1375,2014,9.8,0.2
1169,Pelecanus,thagus,6,1832,2014,172.5,0.2
1170,Pelecanus,thagus,2,1616,2014,46.9,0.2
1171,Pelecanus,thagus,27,1606,1998,6.1,0.2
1172,Pelecanus,thagus,24,1373,2018,24.9,0.2
1173,Pelecanus,thagus,13,1609,2021,135.8,0.2
1174,Pelecanus,thagus,17,1366,2021,134.4,0.2
1175,Pelecanus,thagus,28,1823,2018,178.1,0.2
1176,Pelecanus,thagus,8,1725,2018,63.9,0.2
1177,Pelecanus,thagus,2,1392,2018,165.9,0.2
1178,Pelecanus,thagus,14,2048,2020,167.4,0.2
1179,Pelecanus,thagus,27,1715,2020,134.5,0.2
1180,Pelecanus,thagus,25,1713,2020,192.8,0.2
1181,Pelecanus,thagus,6,1831,2006,95.1,0.2
1182,Pelecanus,thagus,28,1822,2005,222,0.2
1183,Pelecanus,thagus,13,1719,2000,8.7,0.2
1184,Pelecanus,thagus,25,1602,2021,93.6,0.2
1185,Pelecanus,thagus,4,1594,2021,82.4,0.2
1186,Pelecanus,thagus,2,1508,2021,101.9,0.2
1187,Pelecanus,thagus,8,1952,2021,82.7,0.2
1188,Pelecanus,thagus,2,1505,2021,164.5,0.2
1189,Pelecanus,thagus,25,1488,2021,61.8,0.2
1190,Pelecanus,thagus,2,1618,2021,118.2,0.2
1191,Pelecanus,thagus,2,1503,2021,198,0.2
1192,Pelecanus,thagus,25,1600,2021,155.1,0.2
1193,Pelecanus,thagus,2,1286,2021,63.2,0.2
1194,Pelecanus,thagus,2,1731,2021,37.6,0.2
1195,Pelecanus,thagus,8,1953,2021,95.7,0.2
1196,Pelecanus,thagus,21,2044,2021,139,0.2
1197,Pelecanus,thagus,4,1932,2021,200.3,0.2
1198,Pelecanus,thagus,6,2163,2021,46.9,0.2
1199,Pelecanus,thagus,25,1248,2014,207.5,0.2
1200,Pelecanus,thagus,5,1599,2014,49.8,0.2
1201,Pelecanus,thagus,4,1931,2020,43,0.2
1202,Pelecanus,thagus,14,1934,2020,203.8,0.2
1203,Pelecanus,thagus,11,1597,2016,27.6,0.2
1204,Pelecanus,thagus,27,1375,2021,4.2,0.2
1205,Pelecanus,thagus,8,1384,2020,137.9,0.2
1206,Pelecanus,thagus,5,1485,2020,78.4,0.2
1207,Pelecanus,thagus,14,2047,2020,115.1,0.2
1208,Pelecanus,thagus,21,1819,2020,11.5,0.2
1209,Pelecanus,thagus,14,2160,2021,119.1,0.2
1210,Pelecanus,thagus,29,1598,2020,159.8,0.2
1211,Pelecanus,thagus,21,2158,2020,1.5,0.2
1212,Pelecanus,thagus,25,1247,2020,38.7,0.2
1213,Pelecanus,thagus,5,1373,2020,21,0.2
1214,Pelecanus,thagus,17,1254,2020,76,0.2
1215,Pelecanus,thagus,30,1360,2020,75,0.2
1216,Pelecanus,thagus,2,1279,2018,65,0.2
1217,Pelecanus,thagus,27,1377,2016,54.5,0.2
1218,Pelecanus,thagus,21,1930,2021,79.4,0.2
1219,Pelecanus,thagus,28,1596,2021,88.4,0.2
1220,Pelecanus,thagus,8,1615,2020,159.5,0.2
1221,Pelecanus,thagus,8,1164,2018,25.2,0.2
1222,Pelecanus,thagus,14,2046,2020,84.8,0.2
1223,Pelecanus,thagus,8,1616,2020,43.3,0.2
1224,Pelecanus,thagus,27,1378,2017,46.2,0.2
1225,Pelecanus,thagus,24,1374,2020,0.7,0.2
1226,Pelecanus,thagus,4,1707,2017,156.7,0.2
1227,Pelecanus,thagus,14,2276,2017,28.7,0.2
1228,Pelecanus,thagus,18,966,2016,57.1,0.2
1229,Pelecanus,thagus,21,1818,2019,39.3,0.2
1230,Pelecanus,thagus,4,1819,2019,52.8,0.2
1231,Pelecanus,thagus,5,1486,2016,26.4,0.2
1232,Pelecanus,thagus,8,1159,2015,67,0.2
1233,Pelecanus,thagus,13,1382,2018,142.1,0.2
1234,Pelecanus,thagus,14,2275,2021,51.1,0.2
1235,Pelecanus,thagus,6,1936,2015,196.3,0.2
1236,Pelecanus,thagus,2,1507,2021,76.5,0.2
1237,Pelecanus,thagus,6,2049,2020,85.5,0.2
1238,Pelecanus,thagus,8,2066,2021,42.6,0.2
1239,Pelecanus,thagus,4,1933,2021,124,0.2
1240,Pelecanus,thagus,21,2157,2021,25.6,0.2
1241,Pelecanus,thagus,17,1592,2018,17.3,0.2
1242,Pelecanus,thagus,7,1373,2021,24.3,0.2
1243,Pelecanus,thagus,6,1939,2021,167.8,0.2
1244,Pelecanus,thagus,9,2158,2017,32.1,0.2
1245,Pelecanus,thagus,6,2053,2021,45.7,0.2
1246,Pelecanus,thagus,24,1486,2017,86.3,0.2
1247,Pelecanus,thagus,8,2176,2016,9.8,0.2
1248,Pelecanus,thagus,2,1619,2016,9.2,0.2
1249,Pelecanus,thagus,8,1610,2021,145.8,0.2
1250,Pelecanus,thagus,2,1958,2021,4.2,0.2
1251,Phocoena,dioptrica,23,2914,2011,158.6,0.5
1252,Phocoena,dioptrica,3,4171,NA,39.5,0.5
1253,Phocoena,dioptrica,3,4398,NA,35.6,0.5
1254,Phocoena,dioptrica,20,3930,NA,11.7,0.5
1255,Phocoena,dioptrica,20,3816,NA,144.3,0.5
1256,Phocoena,dioptrica,20,3929,NA,220,0.5
1257,Phocoena,spinipinnis,18,1776,2015,122.3,0.5
1258,Phocoena,spinipinnis,18,1777,2015,78.6,0.5
1259,Phocoena,spinipinnis,8,1952,NA,82.7,0.5
1260,Phocoena,spinipinnis,31,2574,2013,85.6,0.5
1261,Poikilocarbo,gaimardi,4,1932,2020,200.3,0.2
1262,Poikilocarbo,gaimardi,28,1596,2019,88.4,0.2
1263,Poikilocarbo,gaimardi,33,1359,2019,197.1,0.2
1264,Poikilocarbo,gaimardi,8,1946,2018,48.5,0.2
1265,Poikilocarbo,gaimardi,21,2044,2016,139,0.2
1266,Poikilocarbo,gaimardi,17,1479,2020,52.5,0.2
1267,Poikilocarbo,gaimardi,5,1373,2020,21,0.2
1268,Poikilocarbo,gaimardi,2,1398,2019,103.8,0.2
1269,Poikilocarbo,gaimardi,6,2163,2020,46.9,0.2
1270,Poikilocarbo,gaimardi,14,2048,2019,167.4,0.2
1271,Poikilocarbo,gaimardi,24,1373,2018,24.9,0.2
1272,Poikilocarbo,gaimardi,14,2160,2020,119.1,0.2
1273,Poikilocarbo,gaimardi,2,1395,2018,135.4,0.2
1274,Poikilocarbo,gaimardi,5,1485,2016,78.4,0.2
1275,Poikilocarbo,gaimardi,17,1254,2020,76,0.2
1276,Poikilocarbo,gaimardi,2,1169,2018,78.7,0.2
1277,Poikilocarbo,gaimardi,8,1272,2020,73.3,0.2
1278,Poikilocarbo,gaimardi,25,1601,2019,196.7,0.2
1279,Poikilocarbo,gaimardi,7,1148,2019,57.7,0.2
1280,Poikilocarbo,gaimardi,2,1507,2020,76.5,0.2
1281,Poikilocarbo,gaimardi,8,1610,2019,145.8,0.2
1282,Poikilocarbo,gaimardi,33,1357,2019,163.6,0.2
1283,Poikilocarbo,gaimardi,1,1142,2018,207.9,0.2
1284,Poikilocarbo,gaimardi,27,1490,2019,176.1,0.2
1285,Poikilocarbo,gaimardi,9,2271,2019,55.6,0.2
1286,Poikilocarbo,gaimardi,2,1845,2019,58.2,0.2
1287,Poikilocarbo,gaimardi,8,1723,2019,144.4,0.2
1288,Poikilocarbo,gaimardi,8,1725,2018,63.9,0.2
1289,Poikilocarbo,gaimardi,13,1606,2009,197.8,0.2
1290,Poikilocarbo,gaimardi,21,2158,2019,1.5,0.2
1291,Poikilocarbo,gaimardi,27,1039,2019,179.5,0.2
1292,Poikilocarbo,gaimardi,6,2049,2021,85.5,0.2
1293,Poikilocarbo,gaimardi,8,1498,2021,195,0.2
1294,Poikilocarbo,gaimardi,5,1486,2016,26.4,0.2
1295,Poikilocarbo,gaimardi,2,1168,2016,84.4,0.2
1296,Poikilocarbo,gaimardi,17,1367,2020,189,0.2
1297,Poikilocarbo,gaimardi,30,1360,2020,75,0.2
1298,Poikilocarbo,gaimardi,5,1372,2020,19.1,0.2
1299,Poikilocarbo,gaimardi,4,1931,2020,43,0.2
1300,Poikilocarbo,gaimardi,2,938,2010,72.1,0.2
1301,Poikilocarbo,gaimardi,4,1819,2019,52.8,0.2
1302,Poikilocarbo,gaimardi,4,1820,2018,154.9,0.2
1303,Poikilocarbo,gaimardi,2,1399,2017,113.4,0.2
1304,Poikilocarbo,gaimardi,11,1484,2017,32,0.2
1305,Poikilocarbo,gaimardi,14,2045,2021,40.9,0.2
1306,Poikilocarbo,gaimardi,6,2050,2021,150.6,0.2
1307,Poikilocarbo,gaimardi,14,2275,2021,51.1,0.2
1308,Poikilocarbo,gaimardi,6,2053,2021,45.7,0.2
1309,Poikilocarbo,gaimardi,2,1619,2016,9.2,0.2
1310,Poikilocarbo,gaimardi,21,1930,2020,79.4,0.2
1311,Poikilocarbo,gaimardi,2,1391,2020,89.5,0.2
1312,Poikilocarbo,gaimardi,8,1616,2020,43.3,0.2
1313,Poikilocarbo,gaimardi,7,1373,2020,24.3,0.2
1314,Poikilocarbo,gaimardi,2,1278,2010,23.2,0.2
1315,Poikilocarbo,gaimardi,21,1931,2021,139.9,0.2
1316,Poikilocarbo,gaimardi,6,2277,2021,3.8,0.2
1317,Poikilocarbo,gaimardi,8,1833,2021,81,0.2
1318,Poikilocarbo,gaimardi,8,1614,2021,87.3,0.2
1319,Poikilocarbo,gaimardi,6,2164,2021,10.2,0.2
1320,Poikilocarbo,gaimardi,4,1933,2020,124,0.2
1321,Poikilocarbo,gaimardi,2,1392,2013,165.9,0.2
1322,Poikilocarbo,gaimardi,1,1368,2021,115,0.2
1323,Poikilocarbo,gaimardi,21,2157,2021,25.6,0.2
1324,Poikilocarbo,gaimardi,2,1287,2021,87.7,0.2
1325,Poikilocarbo,gaimardi,2,1731,2021,37.6,0.2
1326,Poikilocarbo,gaimardi,4,1594,2021,82.4,0.2
1327,Poikilocarbo,gaimardi,2,1279,2018,65,0.2
1328,Poikilocarbo,gaimardi,2,1505,2021,164.5,0.2
1329,Poikilocarbo,gaimardi,25,1600,2021,155.1,0.2
1330,Poikilocarbo,gaimardi,6,1831,2006,95.1,0.2
1331,Poikilocarbo,gaimardi,8,1502,2005,143.1,0.2
1332,Poikilocarbo,gaimardi,21,2045,2021,126.1,0.2
1333,Poikilocarbo,gaimardi,6,1828,2014,201.6,0.2
1334,Poikilocarbo,gaimardi,2,1170,2016,66.9,0.2
1335,Poikilocarbo,gaimardi,9,2158,2021,32.1,0.2
1336,Poikilocarbo,gaimardi,2,1281,2021,118.2,0.2
1337,Poikilocarbo,gaimardi,8,937,2021,136.7,0.2
1338,Poikilocarbo,gaimardi,13,1382,2020,142.1,0.2
1339,Poikilocarbo,gaimardi,2,1167,2015,92.8,0.2
1340,Poikilocarbo,gaimardi,2,1508,2021,101.9,0.2
1341,Poikilocarbo,gaimardi,25,1488,2020,61.8,0.2
1342,Poikilocarbo,gaimardi,33,1246,2021,114,0.2
1343,Poikilocarbo,gaimardi,27,1492,2020,194.2,0.2
1344,Poikilocarbo,gaimardi,29,1598,2020,159.8,0.2
1345,Poikilocarbo,gaimardi,1,1254,2020,78.4,0.2
1346,Poikilocarbo,gaimardi,6,1826,2012,188.3,0.2
1347,Poikilocarbo,gaimardi,6,1939,2019,167.8,0.2
1348,Poikilocarbo,gaimardi,6,2161,2013,60.8,0.2
1349,Poikilocarbo,gaimardi,14,2276,2013,28.7,0.2
1350,Poikilocarbo,gaimardi,2,1063,2020,141.7,0.2
1351,Poikilocarbo,gaimardi,8,1837,2020,109.1,0.2
1352,Poikilocarbo,gaimardi,4,1706,2019,107.4,0.2
1353,Poikilocarbo,gaimardi,2,1730,2010,63.2,0.2
1354,Poikilocarbo,gaimardi,8,1385,2014,100.5,0.2
1355,Poikilocarbo,gaimardi,25,1487,2010,35.8,0.2
1356,Poikilocarbo,gaimardi,2,1844,2020,22.2,0.2
1357,Poikilocarbo,gaimardi,2,1051,2014,94.2,0.2
1358,Poikilocarbo,gaimardi,1,1255,2021,26.7,0.2
1359,Poikilocarbo,gaimardi,2,1286,2021,63.2,0.2
1360,Poikilocarbo,gaimardi,1,1480,2015,55.6,0.2
1361,Poikilocarbo,gaimardi,1,1594,2021,96,0.2
1362,Poikilocarbo,gaimardi,6,1832,2014,172.5,0.2
1363,Poikilocarbo,gaimardi,2,1620,2010,60.3,0.2
1364,Poikilocarbo,gaimardi,8,1159,2015,67,0.2
1365,Poikilocarbo,gaimardi,14,2161,2014,69.3,0.2
1366,Poikilocarbo,gaimardi,25,1714,2011,222.4,0.2
1367,Poikilocarbo,gaimardi,6,1945,2021,33.3,0.2
1368,Poikilocarbo,gaimardi,14,2158,2021,27.1,0.2
1369,Poikilocarbo,gaimardi,8,1834,2021,120,0.2
1370,Poikilocarbo,gaimardi,6,1938,2021,199.2,0.2
1371,Pseudorca,crassidens,32,3702,1989,65.7,0.5
1372,Pseudorca,crassidens,32,3138,2013,74,0.5
1373,Sagmatias,australis,8,1614,2019,87.3,0
1374,Sagmatias,australis,14,1933,2020,81,0
1375,Sagmatias,australis,25,1488,2021,61.8,0
1376,Sagmatias,australis,1,1594,2019,96,0
1377,Sagmatias,australis,21,2157,2020,25.6,0
1378,Sagmatias,australis,30,1360,2021,75,0
1379,Sagmatias,australis,24,1486,2022,86.3,0
1380,Spheniscus,humboldti,6,2277,2021,3.8,0.4
1381,Spheniscus,humboldti,21,2157,2021,25.6,0.4
1382,Spheniscus,humboldti,1,1255,2021,26.7,0.4
1383,Spheniscus,humboldti,6,2050,2021,150.6,0.4
1384,Spheniscus,humboldti,1,1594,2020,96,0.4
1385,Spheniscus,humboldti,6,2053,2019,45.7,0.4
1386,Spheniscus,humboldti,1,1368,2019,115,0.4
1387,Spheniscus,humboldti,25,1600,2021,155.1,0.4
1388,Spheniscus,humboldti,4,1932,2019,200.3,0.4
1389,Spheniscus,humboldti,21,1930,2019,79.4,0.4
1390,Spheniscus,humboldti,14,2158,2019,27.1,0.4
1391,Spheniscus,humboldti,14,2273,2019,33.8,0.4
1392,Spheniscus,humboldti,6,1938,2019,199.2,0.4
1393,Spheniscus,humboldti,24,1373,2021,24.9,0.4
1394,Spheniscus,humboldti,4,1594,2021,82.4,0.4
1395,Spheniscus,humboldti,21,1931,2019,139.9,0.4
1396,Spheniscus,humboldti,7,1373,2020,24.3,0.4
1397,Spheniscus,humboldti,27,1492,1986,194.2,0.4
1398,Spheniscus,humboldti,21,1818,2018,39.3,0.4
1399,Spheniscus,humboldti,28,1823,2018,178.1,0.4
1400,Spheniscus,humboldti,11,1484,2017,32,0.4
1401,Spheniscus,humboldti,14,2275,2017,51.1,0.4
1402,Spheniscus,humboldti,1,1143,2016,199.2,0.4
1403,Spheniscus,humboldti,17,1254,2015,76,0.4
1404,Spheniscus,humboldti,5,1372,2013,19.1,0.4
1405,Spheniscus,humboldti,6,1826,2012,188.3,0.4
1406,Spheniscus,humboldti,33,1359,2012,197.1,0.4
1407,Spheniscus,humboldti,27,1490,2009,176.1,0.4
1408,Spheniscus,humboldti,17,1479,2020,52.5,0.4
1409,Spheniscus,humboldti,1,1142,2018,207.9,0.4
1410,Spheniscus,humboldti,4,1820,2018,154.9,0.4
1411,Spheniscus,humboldti,6,1828,2001,201.6,0.4
1412,Spheniscus,humboldti,1,1480,2006,55.6,0.4
1413,Spheniscus,humboldti,6,1831,2006,95.1,0.4
1414,Spheniscus,humboldti,10,1484,2018,27.8,0.4
1415,Sula,variegata,14,2045,2021,40.9,0
1416,Sula,variegata,21,2157,2021,25.6,0
1417,Sula,variegata,17,1479,2021,52.5,0
1418,Sula,variegata,21,2044,2021,139,0
1419,Sula,variegata,1,1594,2021,96,0
1420,Sula,variegata,1,1255,2020,26.7,0
1421,Sula,variegata,14,2158,2021,27.1,0
1422,Sula,variegata,1,1368,2021,115,0
1423,Sula,variegata,17,1366,2021,134.4,0
1424,Sula,variegata,5,1372,2020,19.1,0
1425,Sula,variegata,25,1713,2020,192.8,0
1426,Sula,variegata,21,1931,2020,139.9,0
1427,Sula,variegata,14,1934,2020,203.8,0
1428,Sula,variegata,9,2158,2020,32.1,0
1429,Sula,variegata,9,2271,2019,55.6,0
1430,Sula,variegata,14,2275,2019,51.1,0
1431,Sula,variegata,2,1063,2020,141.7,0
1432,Sula,variegata,14,2273,2019,33.8,0
1433,Sula,variegata,7,1373,2019,24.3,0
1434,Sula,variegata,16,1252,2020,176.8,0
1435,Sula,variegata,29,1598,2019,159.8,0
1436,Sula,variegata,21,1930,2020,79.4,0
1437,Sula,variegata,1,1254,2021,78.4,0
1438,Sula,variegata,10,1598,2019,18,0
1439,Sula,variegata,4,1932,2017,200.3,0
